relation	pattern_type	precision	support	priority	pattern_data
Message-Topic(e2,e1)	LEMMA	0.750	3	2007501	('analyse',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007501	('inner',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007501	('earthquake',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('description',)
Entity-Destination(e1,e2)	ENTITY_POS	0.750	3	2007501	('NUM', 'NOUN')
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('diesel',)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('point',)
Other	LEMMA	0.750	3	2007501	('criminal',)
Cause-Effect(e2,e1)	PREP	0.750	3	2007501	('due',)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('explain',)
Message-Topic(e1,e2)	LEMMA	0.750	9	2007501	('center',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007501	('infection',)
Message-Topic(e1,e2)	DEP_LABELS	0.750	3	2007501	('nsubj', 'nsubjpass')
Entity-Origin(e1,e2)	LEMMA	0.750	3	2007501	('external',)
Entity-Origin(e2,e1)	DEP_LABELS	0.750	3	2007501	('amod', 'nsubj')
Other	AFTER_E2	0.750	3	2007501	('require',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('huge',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('mixed',)
Instrument-Agency(e1,e2)	DEP_LABELS	0.750	3	2007501	('attr', 'nsubj')
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007501	('share',)
Entity-Origin(e2,e1)	BEFORE_E1	0.750	3	2007501	('drink',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('govern',)
Other	LEMMA	0.750	3	2007501	('extend',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('inquire',)
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('say',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007501	('behind',)
Other	BEFORE_E1	0.750	3	2007501	('outer',)
Product-Producer(e2,e1)	BEFORE_E1	0.750	3	2007500	('british',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('bring',)
Entity-Origin(e1,e2)	BEFORE_E1	0.750	3	2007500	('following',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('eye',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007500	('criticize',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('stuff',)
Entity-Destination(e1,e2)	LEMMA	0.750	3	2007500	('top',)
Member-Collection(e2,e1)	LEMMA	0.750	3	2007500	('seven',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('severe',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('carry',)
Other	LEMMA	0.750	3	2007500	('demonstrate',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007500	('maternal',)
Component-Whole(e1,e2)	LEMMA	0.750	3	2007500	('element',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('regulate',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('blast',)
Other	LEMMA	0.750	3	2007500	('associate',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('coat',)
Message-Topic(e1,e2)	BEFORE_E1	0.750	3	2007500	('publish',)
Member-Collection(e1,e2)	LEMMA	0.750	3	2007500	('join',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('civil',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('ensue',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('serious',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('much',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007500	('next',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007500	('safety',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('central',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007500	('loose',)
Other	LEMMA	0.750	3	2007500	('cure',)
Cause-Effect(e2,e1)	DEP_LABELS	0.750	6	2007500	('dobj', 'pcomp')
Entity-Destination(e1,e2)	PREP	0.738	559	2007385	('into',)
Entity-Destination(e1,e2)	LEMMA	0.738	559	2007385	('into',)
Entity-Origin(e1,e2)	LEMMA	0.727	24	2007273	('leave',)
Message-Topic(e1,e2)	LEMMA	0.727	8	2007273	('deal',)
Cause-Effect(e2,e1)	BEFORE_E1	0.714	5	2007144	('catch',)
Cause-Effect(e2,e1)	DEP_LABELS	0.714	5	2007144	('nsubjpass', 'pcomp')
Instrument-Agency(e2,e1)	LEMMA	0.714	5	2007144	('manipulate',)
Message-Topic(e1,e2)	LEMMA	0.714	5	2007143	('illustrate',)
Member-Collection(e2,e1)	BEFORE_E1	0.714	5	2007143	('entire',)
Content-Container(e1,e2)	LEMMA	0.714	15	2007143	('lock',)
Entity-Destination(e1,e2)	LEMMA	0.712	42	2007119	('move',)
Other	LEMMA	0.700	7	2007000	('assist',)
Entity-Destination(e1,e2)	BEFORE_E1	0.700	7	2007000	('add',)
Content-Container(e1,e2)	LEMMA	0.696	16	2006957	('store',)
Other	LEMMA	0.690	20	2006897	('keep',)
Product-Producer(e2,e1)	LEMMA	0.688	11	2006876	('complete',)
Message-Topic(e1,e2)	LEMMA	0.684	13	2006843	('concern',)
Content-Container(e1,e2)	LEMMA	0.684	13	2006843	('discover',)
Entity-Destination(e1,e2)	LEMMA	0.684	13	2006843	('travel',)
Instrument-Agency(e1,e2)	BEFORE_E1	0.684	13	2006842	('good',)
Entity-Destination(e1,e2)	LEMMA	0.682	15	2006819	('send',)
Other	LEMMA	0.667	2	2006668	('risk',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006668	('failure',)
Other	LEMMA	0.667	4	2006668	('accommodate',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006668	('flood',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006668	('traditional',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006668	('dust',)
Other	LEMMA	0.667	2	2006668	('south',)
Entity-Origin(e1,e2)	LEMMA	0.667	4	2006668	('gain',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006668	('knit',)
Other	LEMMA	0.667	2	2006668	('almost',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006668	('soap',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006668	('fourth',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006668	('internal',)
Message-Topic(e2,e1)	BEFORE_E1	0.667	2	2006668	('family',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('flu',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('conflict',)
Entity-Origin(e2,e1)	BEFORE_E1	0.667	2	2006668	('white',)
Component-Whole(e1,e2)	LEMMA	0.667	2	2006668	('rest',)
Instrument-Agency(e2,e1)	AFTER_E2	0.667	2	2006668	('fix',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('chronic',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006668	('cia',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('essential',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('mixture',)
Other	LEMMA	0.667	2	2006668	('near',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('violent',)
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('fatal',)
Entity-Destination(e1,e2)	LEMMA	0.667	2	2006667	('upcoming',)
Other	LEMMA	0.667	2	2006667	('genetically',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('try',)
Message-Topic(e2,e1)	AFTER_E2	0.667	2	2006667	('date',)
Entity-Origin(e1,e2)	AFTER_E2	0.667	2	2006667	('grow',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('united',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('pimple',)
Other	AFTER_E2	0.667	2	2006667	('give',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('graduate',)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	6	2006667	('economic',)
Member-Collection(e2,e1)	LEMMA	0.667	2	2006667	('canada',)
Other	LEMMA	0.667	4	2006667	('cultivate',)
Other	LEMMA	0.667	2	2006667	('engineer',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('western',)
Entity-Destination(e1,e2)	LEMMA	0.667	4	2006667	('wrong',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('look',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('account',)
Cause-Effect(e2,e1)	LEMMA	0.667	6	2006667	('arise',)
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('feature',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('however',)
Instrument-Agency(e2,e1)	LEMMA	0.667	8	2006667	('attach',)
Entity-Origin(e1,e2)	LEMMA	0.667	6	2006667	('escape',)
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('brain',)
Other	BEFORE_E1	0.667	2	2006667	('order',)
Content-Container(e1,e2)	ENTITY_POS	0.667	2	2006667	('NOUN', 'AUX')
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('metal',)
Other	LEMMA	0.667	2	2006667	('require',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('invention',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006667	('night',)
Cause-Effect(e1,e2)	LEMMA	0.667	4	2006667	('stress',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('via',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('duty',)
Other	LEMMA	0.667	2	2006667	('urethra',)
Cause-Effect(e1,e2)	DEP_LABELS	0.667	2	2006667	('nsubj', 'xcomp')
Member-Collection(e1,e2)	LEMMA	0.667	6	2006667	('member',)
Entity-Destination(e1,e2)	LEMMA	0.667	4	2006667	('pass',)
Message-Topic(e1,e2)	LEMMA	0.667	6	2006667	('define',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('letter',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('enter',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('assessment',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('abuse',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('foreign',)
Other	LEMMA	0.667	2	2006667	('rural',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('beverage',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('plurality',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('section',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('pilot',)
Other	LEMMA	0.667	2	2006667	('uprise',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('prominent',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('television',)
Other	BEFORE_E1	0.667	2	2006667	('important',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('gps',)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	2006667	('yellow',)
Content-Container(e1,e2)	LEMMA	0.667	4	2006667	('wooden',)
Other	DEP_LABELS	0.667	2	2006667	('nsubj', 'amod')
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('hold',)
Other	PREP	0.667	2	2006667	('near',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('traffic',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('erect',)
Content-Container(e1,e2)	AFTER_E2	0.667	2	2006667	('fit',)
Entity-Origin(e1,e2)	BEFORE_E1	0.667	2	2006667	('indian',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('intestine',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('academic',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('contain',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('current',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('conventional',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('fluid',)
Other	BEFORE_E1	0.667	2	2006667	('heavy',)
Cause-Effect(e2,e1)	LEMMA	0.667	6	2006667	('stem',)
Product-Producer(e2,e1)	DEP_LABELS	0.667	4	2006667	('poss', 'conj')
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('potato',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('bay',)
Other	LEMMA	0.667	2	2006667	('fellow',)
Instrument-Agency(e2,e1)	LEMMA	0.667	4	2006667	('scale',)
Other	LEMMA	0.667	2	2006667	('devise',)
Other	DEP_LABELS	0.667	2	2006667	('nsubjpass', 'npadvmod')
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('adjust',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('plow',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('perform',)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	2006667	('financial',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('relax',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('street',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('accident',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('meat',)
Other	LEMMA	0.667	2	2006667	('support',)
Other	LEMMA	0.667	2	2006667	('portray',)
Message-Topic(e1,e2)	AFTER_E2	0.667	2	2006667	('obtain',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('shellfish',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('live',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('touch',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('term',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('depiction',)
Cause-Effect(e2,e1)	LEMMA	0.667	4	2006667	('radiation',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('arrive',)
Member-Collection(e2,e1)	BEFORE_E1	0.667	2	2006667	('global',)
Entity-Destination(e1,e2)	LEMMA	0.667	12	2006667	('deliver',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('introductory',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('buy',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('devoted',)
Instrument-Agency(e2,e1)	LEMMA	0.667	4	2006667	('stop',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('fossil',)
Cause-Effect(e2,e1)	AFTER_E2	0.667	2	2006667	('move',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('sheet',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('rain',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('staple',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006667	('gift',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('talk',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('sew',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('pulse',)
Other	LEMMA	0.667	2	2006667	('southern',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('drug',)
Message-Topic(e1,e2)	PREP	0.667	2	2006667	('against',)
Other	LEMMA	0.667	2	2006667	('secure',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('microscopic',)
Entity-Destination(e1,e2)	LEMMA	0.667	8	2006667	('journey',)
Entity-Destination(e1,e2)	AFTER_E2	0.667	2	2006667	('illegally',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('batter',)
Other	LEMMA	0.667	2	2006667	('floor',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('against',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('edge',)
Other	DEP_LABELS	0.667	4	2006667	('nsubj', 'attr')
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('historical',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('speak',)
Instrument-Agency(e2,e1)	PREP	0.667	2	2006667	('via',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('care',)
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('consist',)
Member-Collection(e2,e1)	LEMMA	0.667	2	2006667	('veteran',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('represent',)
Product-Producer(e2,e1)	DEP_LABELS	0.667	8	2006667	('appos', 'dobj')
Cause-Effect(e2,e1)	LEMMA	0.661	41	2006614	('after',)
Cause-Effect(e2,e1)	PREP	0.660	35	2006604	('after',)
Other	LEMMA	0.647	11	2006471	('sink',)
Entity-Destination(e1,e2)	BEFORE_E1	0.647	11	2006471	('put',)
Cause-Effect(e2,e1)	DEP_LABELS	0.643	9	2006429	('nsubjpass', 'conj')
Content-Container(e1,e2)	LEMMA	0.643	9	2006429	('seal',)
Other	LEMMA	0.636	7	2006365	('indicate',)
Message-Topic(e2,e1)	LEMMA	0.636	7	2006364	('become',)
Entity-Destination(e1,e2)	LEMMA	0.636	7	2006364	('blow',)
Other	LEMMA	0.625	5	2006251	('see',)
Other	LEMMA	0.625	5	2006251	('assemble',)
Message-Topic(e1,e2)	LEMMA	0.625	5	2006251	('depict',)
Entity-Destination(e1,e2)	LEMMA	0.625	5	2006251	('directly',)
Entity-Origin(e1,e2)	LEMMA	0.625	5	2006250	('bear',)
Cause-Effect(e1,e2)	LEMMA	0.625	10	2006250	('common',)
Entity-Destination(e1,e2)	BEFORE_E1	0.625	5	2006250	('take',)
Other	LEMMA	0.625	5	2006250	('tool',)
Message-Topic(e1,e2)	LEMMA	0.615	8	2006154	('focus',)
Instrument-Agency(e2,e1)	LEMMA	0.601	98	2006012	('use',)
Entity-Destination(e1,e2)	LEMMA	0.600	3	2006001	('reschedule',)
Message-Topic(e1,e2)	PREP	0.600	12	2006001	('around',)
Other	LEMMA	0.600	6	2006001	('drag',)
Product-Producer(e2,e1)	LEMMA	0.600	3	2006001	('production',)
Member-Collection(e2,e1)	LEMMA	0.600	3	2006001	('senior',)
Entity-Origin(e2,e1)	LEMMA	0.600	3	2006001	('ingredient',)
Entity-Destination(e1,e2)	LEMMA	0.600	6	2006001	('ship',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006001	('survey',)
Other	LEMMA	0.600	3	2006001	('finish',)
Component-Whole(e1,e2)	LEMMA	0.600	3	2006001	('locate',)
Product-Producer(e1,e2)	LEMMA	0.600	3	2006001	('building',)
Instrument-Agency(e1,e2)	LEMMA	0.600	3	2006001	('let',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006001	('job',)
Product-Producer(e1,e2)	AFTER_E2	0.600	6	2006001	('name',)
Component-Whole(e2,e1)	LEMMA	0.600	3	2006001	('pair',)
Other	AFTER_E2	0.600	9	2006001	('into',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006001	('access',)
Entity-Origin(e1,e2)	LEMMA	0.600	3	2006001	('sail',)
Message-Topic(e1,e2)	LEMMA	0.600	12	2006001	('describe',)
Other	LEMMA	0.600	3	2006001	('act',)
Other	LEMMA	0.600	3	2006001	('assess',)
Other	LEMMA	0.600	6	2006000	('initial',)
Component-Whole(e2,e1)	DEP_LABELS	0.600	3	2006000	('poss', 'nmod')
Message-Topic(e1,e2)	BEFORE_E1	0.600	3	2006000	('present',)
Cause-Effect(e1,e2)	LEMMA	0.600	3	2006000	('chemical',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('thing',)
Cause-Effect(e1,e2)	BEFORE_E1	0.600	3	2006000	('both',)
Other	DEP_LABELS	0.600	3	2006000	('csubj', 'pobj')
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('tackle',)
Product-Producer(e1,e2)	LEMMA	0.600	3	2006000	('mind',)
Entity-Destination(e1,e2)	BEFORE_E1	0.600	3	2006000	('give',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('allege',)
Other	LEMMA	0.600	3	2006000	('financial',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006000	('less',)
Content-Container(e1,e2)	LEMMA	0.600	3	2006000	('sit',)
Component-Whole(e2,e1)	LEMMA	0.600	6	2006000	('combine',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006000	('advantage',)
