relation	pattern_type	precision	support	priority	pattern_data
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('section',)
Other	LEMMA	0.667	2	2006667	('urethra',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('batter',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('fossil',)
Other	LEMMA	0.667	2	2006667	('rural',)
Other	LEMMA	0.667	2	2006668	('south',)
Other	BIGRAM	0.667	2	4006668	(('uprise', 'from'),)
Cause-Effect(e2,e1)	BIGRAM	0.667	2	4006667	(('the', 'stomach'),)
Member-Collection(e2,e1)	BIGRAM	0.667	2	4006667	(('of', 'her'),)
Other	BIGRAM	0.667	2	4006667	(('high', 'level'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	2	4006667	(('have', 'travel'),)
Entity-Origin(e2,e1)	BIGRAM	0.667	2	4006667	(('ingredient', 'use'),)
Other	BIGRAM	0.667	2	4006667	(('of', 'such'),)
Product-Producer(e1,e2)	BIGRAM	0.667	2	4006667	(('be', 'complete'),)
Product-Producer(e1,e2)	BIGRAM	0.667	2	4006667	(('complete', 'by'),)
Other	BIGRAM	0.667	2	4006668	(('assemble', 'a'),)
Content-Container(e1,e2)	BIGRAM	0.667	2	4006667	(('a', '10'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('use', 'an'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('grow', 'a'),)
Other	BIGRAM	0.667	2	4006668	(('act', 'as'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006667	(('inquire', 'into'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006667	(('center', 'on'),)
Component-Whole(e1,e2)	BIGRAM	0.667	2	4006667	(('publish', 'on'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	2	4006667	(('the', 'glass'),)
Cause-Effect(e2,e1)	BIGRAM	0.667	2	4006667	(('by', 'one'),)
Member-Collection(e2,e1)	BIGRAM	0.667	2	4006667	(('of', 'several'),)
Other	BIGRAM	0.667	2	4006667	(('be', 'still'),)
Component-Whole(e2,e1)	BIGRAM	0.667	2	4006668	(('the', 'dirt'),)
Other	BIGRAM	0.667	2	4006667	(('be', 'focus'),)
Component-Whole(e2,e1)	BIGRAM	0.667	2	4006667	(('a', 'flat'),)
Member-Collection(e2,e1)	BIGRAM	0.667	2	4006667	(('of', 'independent'),)
Other	BIGRAM	0.667	2	4006667	(('conquer', 'the'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006667	(('show', 'in'),)
Other	BIGRAM	0.667	2	4006668	(('be', 'found'),)
Member-Collection(e2,e1)	BIGRAM	0.667	2	4006668	(('of', 'high'),)
Component-Whole(e2,e1)	BIGRAM	0.667	2	4006668	(('and', 'an'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006668	(('be', 'criticise'),)
Other	BIGRAM	0.667	2	4006667	(('carry', 'out'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('he', 'with'),)
Other	BIGRAM	0.667	2	4006668	(('city', 'by'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006667	(('to', 'explain'),)
Other	BIGRAM	0.667	2	4006667	(('be', 'approach'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('a', 'plurality'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('plurality', 'of'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('make', 'their'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('with', 'their'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006667	(('hundred', 'of'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006667	(('be', 'responsible'),)
Product-Producer(e1,e2)	BIGRAM	0.667	2	4006668	(('an', 'unknown'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006667	(('discuss', 'at'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('to', 'produce'),)
Product-Producer(e1,e2)	BIGRAM	0.667	2	4006668	(('an', 'american'),)
Other	BIGRAM	0.667	2	4006667	(('a', 'rectangular'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('turn', 'to'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006668	(('a', 'violent'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006668	(('an', 'external'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('from', 'last'),)
Component-Whole(e2,e1)	BIGRAM	0.667	2	4006667	(('combine', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('be', 'originally'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('originally', 'from'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('target', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('be', 'obtain'),)
Other	BIGRAM	0.667	2	4006667	(('hide', 'the'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006668	(('write', 'the'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('a', 'good'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('a', 'set'),)
Content-Container(e2,e1)	BIGRAM	0.667	2	4006667	(('with', 'three'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006667	(('be', 'outline'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006667	(('into', 'account'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	2	4006667	(('the', 'target'),)
Other	BIGRAM	0.667	2	4006667	(('demonstrate', 'his'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006668	(('address', 'the'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('think', 'up'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006668	(('adjust', 'the'),)
Message-Topic(e1,e2)	BIGRAM	0.667	2	4006668	(('depiction', 'of'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('relax', 'with'),)
Other	BIGRAM	0.667	2	4006668	(('make', 'many'),)
Cause-Effect(e2,e1)	BIGRAM	0.667	2	4006667	(('the', 'young'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('graduate', 'from'),)
Other	BIGRAM	0.667	2	4006667	(('investigate', 'in'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006667	(('in', 'early'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006667	(('in', 'one'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006667	(('off', 'the'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006668	(('with', 'her'),)
Other	BIGRAM	0.667	2	4006667	(('the', 'piece'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006668	(('the', 'head'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('heavy', 'duty'),)
Product-Producer(e1,e2)	BIGRAM	0.667	2	4006667	(('discover', 'by'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	2	4006667	(('leave', 'his'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006668	(('fix', 'the'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('a', 'standard'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('have', 'recently'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006667	(('be', 'establish'),)
Message-Topic(e2,e1)	BIGRAM	0.667	2	4006668	(('establish', 'in'),)
Other	BIGRAM	0.667	2	4006667	(('the', 'initial'),)
Other	BIGRAM	0.667	2	4006667	(('insist', 'on'),)
Component-Whole(e1,e2)	BIGRAM	0.667	2	4006667	(('back', 'of'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('batter', 'the'),)
Other	BIGRAM	0.667	2	4006667	(('in', 'relation'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	2	4006667	(('to', 'three'),)
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	4006667	(('observe', 'the'),)
Cause-Effect(e2,e1)	BIGRAM	0.667	2	4006667	(('from', 'fossil'),)
Product-Producer(e2,e1)	BIGRAM	0.667	2	4006667	(('product', 'be'),)
Cause-Effect(e1,e2)	BIGRAM	0.667	2	4006667	(('give', 'the'),)
Component-Whole(e1,e2)	BIGRAM	0.667	2	4006668	(('locate', 'inside'),)
Cause-Effect(e2,e1)	BIGRAM	0.667	2	4006667	(('through', 'physical'),)
Instrument-Agency(e2,e1)	PREP	0.667	2	2006667	('via',)
Message-Topic(e1,e2)	PREP	0.667	2	2006667	('against',)
Other	PREP	0.667	2	2006667	('near',)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	2006667	('financial',)
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('metal',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('contain',)
Other	BEFORE_E1	0.667	2	2006667	('heavy',)
Member-Collection(e2,e1)	BEFORE_E1	0.667	2	2006667	('global',)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	2006667	('yellow',)
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('fatal',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('introductory',)
Entity-Origin(e2,e1)	BEFORE_E1	0.667	2	2006668	('white',)
Other	BEFORE_E1	0.667	2	2006667	('important',)
Entity-Origin(e1,e2)	BEFORE_E1	0.667	2	2006667	('indian',)
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	2006667	('television',)
Message-Topic(e2,e1)	BEFORE_E1	0.667	2	2006668	('family',)
Other	BEFORE_E1	0.667	2	2006667	('order',)
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	2006667	('brain',)
Message-Topic(e2,e1)	AFTER_E2	0.667	2	2006667	('date',)
Entity-Destination(e1,e2)	AFTER_E2	0.667	2	2006667	('illegally',)
Message-Topic(e1,e2)	AFTER_E2	0.667	2	2006667	('obtain',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('enter',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('perform',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('arrive',)
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('feature',)
Content-Container(e1,e2)	AFTER_E2	0.667	2	2006667	('fit',)
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('consist',)
Member-Collection(e2,e1)	AFTER_E2	0.667	2	2006667	('live',)
Entity-Origin(e1,e2)	AFTER_E2	0.667	2	2006667	('grow',)
Component-Whole(e1,e2)	AFTER_E2	0.667	2	2006667	('hold',)
Instrument-Agency(e2,e1)	AFTER_E2	0.667	2	2006668	('fix',)
Other	AFTER_E2	0.667	2	2006667	('give',)
Cause-Effect(e2,e1)	AFTER_E2	0.667	2	2006667	('move',)
Content-Container(e1,e2)	ENTITY_POS	0.667	2	2006667	('NOUN', 'AUX')
Instrument-Agency(e2,e1)	DEP_VERB	0.667	2	4006667	('play', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.667	2	4006667	('cover', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.667	2	4006667	('report', 'nsubj', 'dobj')
Component-Whole(e2,e1)	DEP_VERB	0.667	2	4006667	('summarise', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.667	2	4006667	('involve', 'nsubj', 'dobj')
Component-Whole(e2,e1)	DEP_VERB	0.667	2	4006667	('feature', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.667	2	4006667	('set', 'nsubj', 'dobj')
Other	DEP_VERB	0.667	2	4006667	('need', 'nsubj', 'dobj')
Other	DEP_LABELS	0.667	2	2006667	('nsubjpass', 'npadvmod')
Cause-Effect(e1,e2)	DEP_LABELS	0.667	2	2006667	('nsubj', 'xcomp')
Other	DEP_LABELS	0.667	2	2006667	('nsubj', 'amod')
Entity-Origin(e1,e2)	BIGRAM	0.662	51	4006624	(('from', 'an'),)
Cause-Effect(e2,e1)	LEMMA	0.661	41	2006614	('after',)
Cause-Effect(e2,e1)	PREP	0.660	35	2006604	('after',)
Cause-Effect(e1,e2)	BIGRAM	0.656	21	4006563	(('one', 'of'),)
Entity-Origin(e1,e2)	BIGRAM	0.650	13	4006500	(('make', 'from'),)
Other	LEMMA	0.647	11	2006471	('sink',)
Entity-Destination(e1,e2)	BEFORE_E1	0.647	11	2006471	('put',)
Content-Container(e1,e2)	LEMMA	0.643	9	2006429	('seal',)
Entity-Destination(e1,e2)	BIGRAM	0.643	9	4006429	(('into', 'an'),)
Cause-Effect(e2,e1)	DEP_LABELS	0.643	9	2006429	('nsubjpass', 'conj')
Cause-Effect(e2,e1)	BIGRAM	0.640	16	4006400	(('be', 'generate'),)
Other	LEMMA	0.636	7	2006365	('indicate',)
Entity-Destination(e1,e2)	LEMMA	0.636	7	2006364	('blow',)
Message-Topic(e2,e1)	LEMMA	0.636	7	2006364	('become',)
Entity-Destination(e1,e2)	BIGRAM	0.636	7	4006364	(('have', 'move'),)
Other	BIGRAM	0.636	7	4006364	(('have', 'come'),)
Entity-Origin(e1,e2)	BIGRAM	0.632	74	4006325	(('from', 'a'),)
Cause-Effect(e2,e1)	BIGRAM	0.632	225	4006321	(('by', 'the'),)
Product-Producer(e1,e2)	BIGRAM	0.632	12	4006316	(('create', 'by'),)
Cause-Effect(e1,e2)	LEMMA	0.625	10	2006250	('common',)
Entity-Destination(e1,e2)	BIGRAM	0.625	10	4006250	(('to', 'a'),)
Entity-Origin(e1,e2)	BIGRAM	0.625	10	4006250	(('depart', 'from'),)
Component-Whole(e2,e1)	DEP_VERB	0.625	10	4006250	('include', 'nsubj', 'dobj')
Other	LEMMA	0.625	5	2006251	('assemble',)
Entity-Origin(e1,e2)	LEMMA	0.625	5	2006250	('bear',)
Entity-Destination(e1,e2)	LEMMA	0.625	5	2006251	('directly',)
Message-Topic(e1,e2)	LEMMA	0.625	5	2006251	('depict',)
Other	LEMMA	0.625	5	2006251	('see',)
Other	LEMMA	0.625	5	2006250	('tool',)
Message-Topic(e1,e2)	BIGRAM	0.625	5	4006250	(('do', 'with'),)
Instrument-Agency(e1,e2)	BIGRAM	0.625	5	4006250	(('power', 'a'),)
Message-Topic(e1,e2)	BIGRAM	0.625	5	4006250	(('apply', 'to'),)
Entity-Destination(e1,e2)	BIGRAM	0.625	5	4006250	(('be', 'bring'),)
Other	BIGRAM	0.625	5	4006251	(('keep', 'the'),)
Entity-Destination(e1,e2)	BEFORE_E1	0.625	5	2006250	('take',)
Message-Topic(e1,e2)	DEP_VERB	0.625	5	4006251	('concern', 'nsubj', 'dobj')
Component-Whole(e1,e2)	BIGRAM	0.621	18	4006207	(('of', 'this'),)
Message-Topic(e1,e2)	LEMMA	0.615	8	2006154	('focus',)
Component-Whole(e2,e1)	BIGRAM	0.615	8	4006154	(('include', 'a'),)
Entity-Destination(e1,e2)	BIGRAM	0.614	81	4006137	(('to', 'the'),)
Content-Container(e1,e2)	BIGRAM	0.602	254	4006019	(('in', 'a'),)
Instrument-Agency(e2,e1)	LEMMA	0.601	98	2006012	('use',)
Message-Topic(e1,e2)	LEMMA	0.600	12	2006001	('describe',)
Message-Topic(e1,e2)	PREP	0.600	12	2006001	('around',)
Component-Whole(e2,e1)	BIGRAM	0.600	9	4006000	(('compose', 'of'),)
Other	AFTER_E2	0.600	9	2006001	('into',)
Other	LEMMA	0.600	6	2006001	('drag',)
Other	LEMMA	0.600	6	2006000	('initial',)
Entity-Destination(e1,e2)	LEMMA	0.600	6	2006001	('ship',)
Component-Whole(e2,e1)	LEMMA	0.600	6	2006000	('combine',)
Entity-Origin(e1,e2)	BIGRAM	0.600	6	4006001	(('his', 'own'),)
Other	BIGRAM	0.600	6	4006001	(('grow', 'from'),)
Product-Producer(e1,e2)	AFTER_E2	0.600	6	2006001	('name',)
Instrument-Agency(e2,e1)	DEP_VERB	0.600	6	4006001	('take', 'nsubj', 'dobj')
Other	LEMMA	0.600	3	2006001	('assess',)
Other	LEMMA	0.600	3	2006000	('financial',)
Entity-Origin(e2,e1)	LEMMA	0.600	3	2006001	('ingredient',)
Instrument-Agency(e1,e2)	LEMMA	0.600	3	2006001	('let',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006000	('less',)
Other	LEMMA	0.600	3	2006001	('act',)
Member-Collection(e2,e1)	LEMMA	0.600	3	2006001	('senior',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006001	('access',)
Component-Whole(e1,e2)	LEMMA	0.600	3	2006001	('locate',)
Product-Producer(e1,e2)	LEMMA	0.600	3	2006000	('mind',)
Cause-Effect(e1,e2)	LEMMA	0.600	3	2006000	('chemical',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('allege',)
Entity-Origin(e1,e2)	LEMMA	0.600	3	2006001	('sail',)
Product-Producer(e1,e2)	LEMMA	0.600	3	2006001	('building',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('thing',)
Component-Whole(e2,e1)	LEMMA	0.600	3	2006001	('pair',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006001	('job',)
Product-Producer(e2,e1)	LEMMA	0.600	3	2006001	('production',)
Content-Container(e1,e2)	LEMMA	0.600	3	2006000	('sit',)
Entity-Destination(e1,e2)	LEMMA	0.600	3	2006001	('reschedule',)
Instrument-Agency(e2,e1)	LEMMA	0.600	3	2006000	('advantage',)
Other	LEMMA	0.600	3	2006001	('finish',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006001	('survey',)
Message-Topic(e1,e2)	LEMMA	0.600	3	2006000	('tackle',)
Other	BIGRAM	0.600	3	4006001	(('be', 'also'),)
Component-Whole(e1,e2)	BIGRAM	0.600	3	4006001	(('the', 'low'),)
Other	BIGRAM	0.600	3	4006001	(('make', 'his'),)
Other	BIGRAM	0.600	3	4006000	(('a', 'double'),)
Content-Container(e1,e2)	BIGRAM	0.600	3	4006000	(('a', 'wooden'),)
Other	BIGRAM	0.600	3	4006001	(('assist', 'the'),)
Other	BIGRAM	0.600	3	4006001	(('establish', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.600	3	4006000	(('develop', 'from'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('report', 'on'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('study', 'the'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('give', 'a'),)
Product-Producer(e2,e1)	BIGRAM	0.600	3	4006000	(('output', 'of'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('a', 'separate'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006001	(('place', 'in'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('around', 'the'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('summarise', 'the'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('have', 'relation'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('be', 'reschedule'),)
Product-Producer(e2,e1)	BIGRAM	0.600	3	4006000	(('draw', 'up'),)
Instrument-Agency(e2,e1)	BIGRAM	0.600	3	4006000	(('take', 'advantage'),)
Instrument-Agency(e2,e1)	BIGRAM	0.600	3	4006000	(('advantage', 'of'),)
Message-Topic(e2,e1)	BIGRAM	0.600	3	4006001	(('present', 'in'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('be', 'leak'),)
Other	BIGRAM	0.600	3	4006000	(('with', 'regard'),)
Product-Producer(e1,e2)	BIGRAM	0.600	3	4006001	(('by', 'his'),)
Other	BIGRAM	0.600	3	4006001	(('help', 'the'),)
Entity-Destination(e1,e2)	BEFORE_E1	0.600	3	2006000	('give',)
Message-Topic(e1,e2)	BEFORE_E1	0.600	3	2006000	('present',)
Cause-Effect(e1,e2)	BEFORE_E1	0.600	3	2006000	('both',)
Other	DEP_VERB	0.600	3	4006001	('assist', 'nsubj', 'dobj')
Other	DEP_VERB	0.600	3	4006001	('assemble', 'nsubj', 'dobj')
Other	DEP_VERB	0.600	3	4006001	('design', 'nsubj', 'dobj')
Other	DEP_LABELS	0.600	3	2006000	('csubj', 'pobj')
Component-Whole(e2,e1)	DEP_LABELS	0.600	3	2006000	('poss', 'nmod')
